Post ID,Network,Published time (America/Toronto),Post Type,Placement,Boosted,Post text,Post URL,Impressions,Engagements,Reach,Video views,Engagement rate,label 1,label 2,label 3,label 4,label 5,label 6,label 7,label 8,label 9,label 10,label 11,label 12,label 13,label 14,label 15,label 16,label 17,label 18,label 19,label 20,label 21,label 22,label 23,label 24,label 25,label 26,label 27,label 28,label 29,label 30,label 31,label 32,label 33,label 34,label 35,label 36,label 37,label 38,label 39,label 40,label 41,label 42,label 43
18085155712720252,INSTAGRAM,Mar 24,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3595598058018458745,1321,-,1294,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18107178001493683,INSTAGRAM,Mar 25,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3596165167100214470,2995,-,2995,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18073405288868952,INSTAGRAM,Mar 25,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3596185133532858061,2665,-,2665,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18104059114442969,INSTAGRAM,Mar 26,REELS,REELS,No,"It’s official, tween approved ✅👧🏼",https://www.instagram.com/reel/DHqdeJjxYVu/,20308,296,13402,-,2.21%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486112026113166597,TIKTOK,Mar 26,VIDEO,Timeline,Yes,Tween Approved ✅,https://www.tiktok.com/@walmartcanada/video/7486112026113166597?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1177,70,1041,1177,6.72%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18049772723205671,INSTAGRAM,Mar 26,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3596884483569554873,2387,-,2319,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17900720754151757,INSTAGRAM,Mar 26,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3596901213255551331,1939,-,1902,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17947832906951314,INSTAGRAM,Mar 26,REELS,REELS,No,My one stop shop for everything…. Pink 💕🌸🌷🐷🎀👚👛🩰,https://www.instagram.com/reel/DHq5AeHR226/,18260,283,12919,-,2.19%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486291449298816261,TIKTOK,Mar 26,VIDEO,Timeline,Yes,Happy Wednesday 👀💕,https://www.tiktok.com/@walmartcanada/video/7486291449298816261?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1113,38,867,1113,4.38%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18041901053601397,INSTAGRAM,Mar 27,REELS,REELS,No,"Because who needs plans, when you have Pajamas 😴",https://www.instagram.com/reel/DHtCS9TRpoK/,20093,242,13630,-,1.78%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17991721424788631,INSTAGRAM,Mar 27,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3597603874777015688,4135,-,4046,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486562259502730501,TIKTOK,Mar 27,VIDEO,Timeline,No,Taste test time! Will it get the purr of approval? 🐱👌,https://www.tiktok.com/@walmartcanada/video/7486562259502730501?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3610,45,2892,3610,1.56%,,Always On,,Cossette,,,,,,,,,,,,,,,Pets,,,,,,,,,,,,,,,,,,,,,,,,
17938179467991450,INSTAGRAM,Mar 27,REELS,REELS,No,Testing the purrfection of every bite 😻,https://www.instagram.com/reel/DHtp3lBS254/,3766,62,3329,-,1.86%,,Always On,,Cossette,,,,,,,,,,,,,,,Pets,,,,,,,,,,,,,,,,,,,Consumables,,,,,
7486586603771546935,TIKTOK,Mar 27,VIDEO,Timeline,Yes,Who needs plans when you have PJs 😴,https://www.tiktok.com/@walmartcanada/video/7486586603771546935?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1550,42,1268,1550,3.31%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18025420811423744,INSTAGRAM,Mar 28,REELS,REELS,No,Kyla’s back with Season 1 Episode 2 of the blind Walmart brands taste test!,https://www.instagram.com/reel/DHvnKZWxOeQ/,10328,99,7962,-,1.24%,Grocery,Always On,Walmart,,Behind The Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18295171861244061,INSTAGRAM,Mar 28,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3598272813536263350,2935,-,2925,-,,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17881624890167774,INSTAGRAM,Mar 28,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3598348623408425890,2781,-,2781,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18045677420100125,INSTAGRAM,Mar 29,REELS,REELS,No,Rainy days = more play days!,https://www.instagram.com/reel/DHyMcDMxk-N/,6747,103,4754,-,2.17%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18025378115433911,INSTAGRAM,Mar 29,REELS,REELS,No,A matching sweat set makes my day 👌,https://www.instagram.com/reel/DHygiqQRQpQ/,9560,143,7386,-,1.94%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487620443424197943,TIKTOK,Mar 30,VIDEO,Timeline,Yes,I need more doors now. ,https://www.tiktok.com/@walmartcanada/video/7487620443424197943?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1208,33,1150,1208,2.87%,,Always On,Walmart,,,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18034271636545311,INSTAGRAM,Mar 30,REELS,REELS,No,Which one are you picking?,https://www.instagram.com/reel/DH0_3LPxee3/,7207,95,5350,-,1.78%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18094707088489988,INSTAGRAM,Mar 30,REELS,REELS,No,"And yes, some of them have POCKETS 💕 iykyk",https://www.instagram.com/reel/DH1Ue6vxu72/,24972,432,16523,-,2.61%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18063346069965121,INSTAGRAM,Mar 30,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3599874823746269022,4983,-,4983,-,,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
7487669270113963319,TIKTOK,Mar 30,VIDEO,Timeline,No,"Even better news, some of them have pockets! ",https://www.tiktok.com/@walmartcanada/video/7487669270113963319?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1354,44,1080,1354,4.07%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18402248311101569,INSTAGRAM,Mar 31,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3600505038885362627,3251,-,3251,-,,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18024625073443991,INSTAGRAM,Mar 31,REELS,REELS,No,This is your sign to give your home that makeover for spring 🌸✨,https://www.instagram.com/reel/DH3nRbTxFh-/,6802,81,5513,-,1.47%,,,,,,,,APEX,,,,,,,,,,,,,,,,,,,,,,,Furniture,,,,,,,,,,,,
18000948632597627,INSTAGRAM,Mar 31,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3600520355510548966,2537,-,2537,-,,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17860622991385871,INSTAGRAM,Mar 31,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3600605512850576779,2441,-,2441,-,,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18023074379669279,INSTAGRAM,Mar 31,CAROUSEL,Timeline,No,Spring essentials that fit your vibe!,https://www.instagram.com/p/DH4Jmfvx2Vu/,10189,118,5422,-,2.18%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18032616338630029,INSTAGRAM,Apr 01,IMAGE,Timeline,No,You asked. We finally answered. Walls! Get 'em while they're up 😉 #AprilFools,https://www.instagram.com/p/DH5_wTQRTYi/,15640,239,10981,-,2.18%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17904384231106745,INSTAGRAM,Apr 01,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3601196766420531147,2189,-,2189,-,,Grocery,,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18302109490235189,INSTAGRAM,Apr 01,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3601196933437547083,1830,-,1830,-,,Grocery,,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17867800149264856,INSTAGRAM,Apr 01,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3601197110739284732,1747,-,1746,-,,Grocery,,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488346104493247799,TIKTOK,Apr 01,VIDEO,Timeline,No,Rob was looking a little too peaceful. ,https://www.tiktok.com/@walmartcanada/video/7488346104493247799?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,1697,42,1402,1697,3.00%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17872983135317872,INSTAGRAM,Apr 01,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3601324791300761740,3312,-,3264,-,,,,,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18377949145184153,INSTAGRAM,Apr 01,REELS,REELS,No,Update: Rob was more than happy to be in our content.,https://www.instagram.com/reel/DH6et3bxwQ0/,13315,209,8003,-,2.61%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488692165678255365,TIKTOK,Apr 02,VIDEO,Timeline,Yes,It’s peanut butter jelly time ,https://www.tiktok.com/@walmartcanada/video/7488692165678255365?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2030,46,1669,2030,2.76%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17904594864135497,INSTAGRAM,Apr 02,REELS,REELS,No,PB&J time 🤎❤️,https://www.instagram.com/reel/DH8fFs0xbf_/,6571,123,5396,-,2.28%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17902385025145391,INSTAGRAM,Apr 02,CAROUSEL,Timeline,No,We won’t be giving these up this month.,https://www.instagram.com/p/DH89toRvvud/,19508,258,10398,-,2.48%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17968293947850509,INSTAGRAM,Apr 02,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3602065273114878878,3928,-,3928,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18089583028579124,INSTAGRAM,Apr 03,REELS,REELS,No,"Can’t stop won’t stop, these beauty products have me under a spell.",https://www.instagram.com/reel/DH_EVicRH79/,5531,87,4203,-,2.07%,,Always On,Walmart,,,,,,,,Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18177002554319397,INSTAGRAM,Apr 03,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3602652327355685344,4040,-,4040,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17962640138880761,INSTAGRAM,Apr 03,REELS,REELS,No,Happy National Burrito day!,https://www.instagram.com/reel/DH_fY4FR2aQ/,4456,91,3269,-,2.78%,Grocery,,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489163488204492037,TIKTOK,Apr 03,VIDEO,Timeline,Yes,Happy National Burrito Day! #burrito #fyp ,https://www.tiktok.com/@walmartcanada/video/7489163488204492037?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2274,49,1950,2274,2.51%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18123484204430941,INSTAGRAM,Apr 04,REELS,REELS,No,Work besties deserve love too 💕🐰 #BehindTheSpark,https://www.instagram.com/reel/DICA-U6xmF5/,9058,150,6688,-,2.24%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489505687949577527,TIKTOK,Apr 04,VIDEO,Timeline,Yes,Work besties deserve love too 💕,https://www.tiktok.com/@walmartcanada/video/7489505687949577527?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2772,71,2446,2772,2.90%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489582218076081463,TIKTOK,Apr 04,VIDEO,Timeline,Yes,the girlies have spoken and they want pockets ,https://www.tiktok.com/@walmartcanada/video/7489582218076081463?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2814,53,2490,2814,2.13%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,Reactive,,,,,,,,,,,,,,,,,,,
17975594954824636,INSTAGRAM,Apr 05,REELS,REELS,No,"Sip, smile, strut 👌",https://www.instagram.com/reel/DIENa4-x-Gv/,13483,308,10304,-,2.99%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,Household Supplies & Pantry,,,,,,,,,,,,,,,,,,
7489827003663666438,TIKTOK,Apr 05,VIDEO,Timeline,Yes,"Sip, strut, smile. ",https://www.tiktok.com/@walmartcanada/video/7489827003663666438?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3109,65,2795,3109,2.33%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,Household Supplies & Pantry,,,,,,,,,,,,,,,,,,
17905148523104966,INSTAGRAM,Apr 05,REELS,REELS,No,Time to twirl into style this spring 🎀,https://www.instagram.com/reel/DIEo5FXR0hI/,15027,312,10851,-,2.88%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489907626101329158,TIKTOK,Apr 05,VIDEO,Timeline,Yes,Dresses for each day of the week 👌,https://www.tiktok.com/@walmartcanada/video/7489907626101329158?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3041,38,2757,3041,1.38%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18024379625667328,INSTAGRAM,Apr 06,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3604822160553865883,3532,-,3532,-,,,,,,,,,APEX,Walmart Finds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899933812083348,INSTAGRAM,Apr 06,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3604932865693294083,2423,-,2392,-,,,,,,,,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18007083299723479,INSTAGRAM,Apr 06,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3604933236419443386,2175,-,2172,-,,,,,,,,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18127811557419933,INSTAGRAM,Apr 07,REELS,REELS,No,And you thought they couldn’t get any better… well….,https://www.instagram.com/reel/DIJXAhwxM0J/,50081,795,32391,-,2.45%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001942031756947,INSTAGRAM,Apr 07,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3605575380108788496,2442,-,2408,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490614551247981830,TIKTOK,Apr 07,VIDEO,Timeline,Yes,"Mini eggs, but the air fryer version. ",https://www.tiktok.com/@walmartcanada/video/7490614551247981830?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,9228,133,8041,9228,1.65%,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974273244833014,INSTAGRAM,Apr 07,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3605632543816502242,2135,-,2113,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17895104526191455,INSTAGRAM,Apr 07,REELS,REELS,No,"We heard you want more butter yellow this spring, so here you go!",https://www.instagram.com/reel/DIJyfwzRguA/,10192,117,7607,-,1.54%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17874750969301644,INSTAGRAM,Apr 07,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3605657265145053454,2119,-,2119,-,,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18052808966211752,INSTAGRAM,Apr 07,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3605706603682493810,2654,-,2654,-,,,,Walmart,,,,,,Walmart Finds,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999855993603677,INSTAGRAM,Apr 08,REELS,REELS,No,A new Easter way to take your espresso ☕️,https://www.instagram.com/reel/DIL73GExgIi/,5836,96,4569,-,2.10%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18308398900238474,INSTAGRAM,Apr 08,REELS,REELS,No,An adorable plush always makes my day better,https://www.instagram.com/reel/DIMXSXUx4L_/,5502,94,4391,-,2.14%,,Always On,Walmart,,,,,,,,,,,,,Toys,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491010694368857399,TIKTOK,Apr 08,VIDEO,Timeline,Yes,@Sydney Jo we have our snacks and we are ready to watch!  #groupchat #groupchatseries ,https://www.tiktok.com/@walmartcanada/video/7491010694368857399?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3845,62,3529,3845,1.76%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,Reactive,,,,,,,,,,,,,,,,,,,
18002568116756641,INSTAGRAM,Apr 08,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3606454978858187526,3532,-,3532,-,,,,,,,,,APEX,Walmart Finds,,,,,,,,,,,,,,,,,,,Clothing Shoes & Accessories,,,,,,,,,,,,,,,
18041963828390330,INSTAGRAM,Apr 09,REELS,REELS,No,Happy Wednesday! 💕🎀🌸👚👛,https://www.instagram.com/reel/DIOgsIZNJT1/,7184,120,5158,-,2.33%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491313054160817413,TIKTOK,Apr 09,VIDEO,Timeline,Yes,Happy Wednesday! 💕👚👛🎀🌸,https://www.tiktok.com/@walmartcanada/video/7491313054160817413?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2517,47,2268,2517,2.07%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18044474972381836,INSTAGRAM,Apr 09,REELS,REELS,No,"Ashley says Diet Coke, but Rob is saying Coke Zero…. What are you choosing ?",https://www.instagram.com/reel/DIPA0EcRaRy/,12057,115,7698,-,1.49%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18045136412116521,INSTAGRAM,Apr 09,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3607252678000236238,2524,-,2501,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974485941840123,INSTAGRAM,Apr 09,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3607252711571426241,2072,-,2027,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491484538632195383,TIKTOK,Apr 09,VIDEO,Timeline,Yes,"Ashley says Diet Coke, but Rob is saying Coke Zero… what are you choosing? ",https://www.tiktok.com/@walmartcanada/video/7491484538632195383?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2552,45,2320,2552,1.94%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17862619665382236,INSTAGRAM,Apr 10,REELS,REELS,No,Can a girl have too many hair clips? (The answer is no),https://www.instagram.com/reel/DIRFdF1t72H/,13842,162,10106,-,1.60%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,Clothing Shoes & Accessories,,,,,,,,,,,,,,,
7491682433797065990,TIKTOK,Apr 10,VIDEO,Timeline,Yes,Can a girl have too many hair clips? The answer is no. ,https://www.tiktok.com/@walmartcanada/video/7491682433797065990?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,2778,48,2501,2778,1.92%,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,Clothing Shoes & Accessories,,,,,,,,,,,,,,,
17853584640423425,INSTAGRAM,Apr 10,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3607778076291108136,2920,-,2796,-,,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492047964597193989,TIKTOK,Apr 11,VIDEO,Timeline,Yes,One shake is all it takes 😻! Happy #NationalPetsDay,https://www.tiktok.com/@walmartcanada/video/7492047964597193989?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,4099,64,3590,4099,1.78%,,Always On,,Cossette,,,,,,,,,,,,,,,Pets,,,,,,,,,,,,,,,,,,,,,,,,
17906399751130528,INSTAGRAM,Apr 11,REELS,REELS,No,The universal language: treat bag rustling 😻 Happy #NationalPetsDay,https://www.instagram.com/reel/DITt8L8RYLK/,4547,72,3488,-,2.06%,,Always On,,Cossette,,,,,,,,,,,,,,,Pets,,,,,,,,,,,,,,,,,,,,,,,,
18060646376100679,INSTAGRAM,Apr 11,CAROUSEL,Timeline,No,Swipe for starter packs >>> which one is calling your name? 1️⃣2️⃣ or 3️⃣ ?,https://www.instagram.com/p/DIU_ni-t7VA/,11876,229,6949,-,3.30%,,,Walmart,,,,,,,,,,,,,,,,,,Trending,,,,,,,,,,,,,,,,,,,,,,
17964536948884368,INSTAGRAM,Apr 12,CAROUSEL,Timeline,No,Happy National Grilled Cheese Day 🧀🤩 What’s your favourite cheese to pull?,https://www.instagram.com/p/DIWWCuoRVTr/,9046,77,4505,-,1.71%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18122554411432515,INSTAGRAM,Apr 12,IMAGE,Timeline,No,"Send this to them, and say nothing 👀👀",https://www.instagram.com/p/DIWqhxbNocG/,10794,106,8179,-,1.30%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18505800874021398,INSTAGRAM,Apr 13,IMAGE,Timeline,No,"Sometimes, that’s just how it goes",https://www.instagram.com/p/DIYz0PutLp6/,10453,98,7839,-,1.25%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054751426965979,INSTAGRAM,Apr 13,REELS,REELS,No,April has us experiencing 4 seasons daily 🙃 What kind of outfit are you landing on today?,https://www.instagram.com/reel/DIZE08YRYBS/,4176,63,3178,-,1.98%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492821052880456966,TIKTOK,Apr 13,VIDEO,Timeline,Yes,Can’t predict what to wear with Aprils unpredictably? Let us help ✨,https://www.tiktok.com/@walmartcanada/video/7492821052880456966?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3424,72,2980,3424,2.42%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18061279079039012,INSTAGRAM,Apr 14,REELS,REELS,No,Why settle for one pair when you can have a whole lineup to match every mood? 👟,https://www.instagram.com/reel/DIbpn4pRMQi/,10395,81,7916,-,1.02%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17882995713265018,INSTAGRAM,Apr 14,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3610664178408598247,3033,-,2993,-,,,Always On,Walmart,,,,,,,,,,Apparel,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17854614474372158,INSTAGRAM,Apr 14,CAROUSEL,Timeline,No,"Bring the desert festival spirit to your wardrobe, no travel necessary! 🎡🏜️We’ve got you covered with the looks. Which outfit is your vibe? 🎶😎",https://www.instagram.com/p/DIcQ8h3xGs9/,10150,75,5675,-,1.32%,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,Reactive,,,,,,,,,,,,,,,,,,,
18042988685452892,INSTAGRAM,Apr 14,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3610837396083796319,2165,-,2149,-,,,Always On,,Cossette,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17906797761124051,INSTAGRAM,Apr 14,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3610861119193133903,2022,-,2009,-,,,Always On,,Cossette,,Gifts & Seasonal,,,,,,,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17999209373777074,INSTAGRAM,Apr 15,REELS,REELS,No,Can’t go wrong with Mini Eggs,https://www.instagram.com/reel/DId9YXbx1Om/,6245,100,4291,-,2.33%,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18128874562412183,INSTAGRAM,Apr 15,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3611390112027897623,3165,-,3140,-,,,,,,,,,APEX,Walmart Finds,,,,,,,,,,,,,,,,,,,,,,Furniture,,,,,,,,,,,,
18080681284734324,INSTAGRAM,Apr 15,REELS,REELS,No,Pause on each and let us know if you found all 3 🐣!,https://www.instagram.com/reel/DIe0OSDzzp6/,10816,167,8024,-,2.08%,,Always On,,Cossette,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
